（〇一）通用管理职位
325008,空间环境模拟真空试验工
325009,飞机军械安装调试工
325010,飞机、发动机附件试验工
325011,飞机装配工
325012,飞机系统安装调试工
325013,飞机螺旋桨装配工
325014,飞机发动机附件装配工
325015,飞机仪表安装试验工
325016,飞机无线电设备安装调试工
325017,飞机雷达安装调试工
325018,飞机特种设备检测与修理工
325019,飞机透明件制造胶接装配工
325020,飞机外场调试与维护工
325021,飞机试验工
325022,飞机螺旋桨试验工
325023,飞机检验工
325024,飞机螺旋桨检验工
325025,飞机.发动机附件检验工
325028,船舶轮机装配工
325029,船舶电气装配工
325030,船舶附件制造工
325031,船体制造工
325032,船舶电工
325033,船舶电焊工
325035,船舶电气自动化设备修理工
325036,船舶电器安装工
325037,船舶电器工
325038,船舶电讯工
325039,船舶二级机匠
325040,船舶帆缆工
325041,船舶木塑工
325042,船舶内燃机钳工
325043,坞修钳工
325044,船舶批铆工
325045,船舶起重工
325046,船舶气割工
325047,船舶气焊工
325048,船舶钳工
325049,船舶特种涂装工
325050,船舶涂装工
325051,船舶一级机匠
325052,船舶蒸汽轮机钳工
325053,船模工
325054,船体放样号料工
325055,外观船模工
325056,船体火工
325057,船体冷加工
325058,船体密闭性试验工
325059,船体装配工
325060,船坞工
325061,螺旋浆模型工
325062,锚链打包浸漆工
325063,锚链拉力试验工
325064,锚链热处理工
325065,船舶放样工
325066,船舶管系工
325067,船舶木塑帆缆工
325068,船舶结构试验工
325069,船模制造试验工
325070,船舶流体试验工
325071,船体拆解工
325072,船舶修理工
325073,铁路车辆电气装修工
325074,铁路机车机械制修工
325075,铁路车辆机械制修工
325076,铁路机车电气装修工
325078,铁路机车车辆制动修造工
325079,汽车（拖拉机）装配工
225019,汽车综合检测与诊断技术人员
325080,拖拉机装试工
225020,汽车修理工程技术人员
225021,汽车工程分析技术人员
225022,汽车电机电器设计人员
325082,汽车铸造生产线工
325083,汽车饰件缝工
325084,汽车装调工
325085,汽车软轴制造工
325086,汽车空调机装调工
325087,汽车板簧工
325088,汽车零部件装调工
325089,汽车电器检验工
325090,汽车电机检验工
325091,汽车饰件检验工
325092,汽车性能试验工
325093,汽车维修检验工
325094,汽车维修漆工
325095,汽车维修钣金工
325096,汽车维修机电工
325097,汽车修理工
325098,汽车道路试验工
325099,电机车装配工
225023,整车设计人员
225024,车身设计人员
225025,饰件设计人员
225026,车辆底盘设计人员
225027,发动机设计人员
225028,车辆零部件设计人员
225029,工业造型设计人员
225030,车辆试验技术人员
225031,发动机试验技术人员
225032,车辆零部件试验技术人员
225033,铸造工艺技术人员
225034,热处理工艺技术人员
225035,机械制造工艺技术人员
225036,工业产品设计制作人员
225037,机械测量技术人员
225038,机械产品设计师
225040,产品全生命周期管理技术人员
225041,机械产品数字化制造技术人员
225042,变频控制技术人员
225043,传感器应用技术人员
225044,冲压工艺技术人员
225045,整车.部件检测技术人员
225046,装配工艺技术人员
225047,现场工程技术人员
225048,数控编程技术人员
225049,装备工程技术人员
225050,能源工程技术人员
225051,设备电气技术人员
225052,技术信息技术人员
325100,助动车.自行车装配工
325101,吹塑工
325102,压铸工
325103,铸锻件清整工
325104,发动机装调工
325105,生产线操作工
325107,粉末冶金压制工
325108,车身调整工
325109,酸洗钝化工
325110,真空镀膜工
325111,车身密封工
325112,塑料配料工
325113,塑料制品成型制作工
325114,聚氨酯浇注成型工
325115,变速箱检验工
325116,车辆检验工
325117,发电机检验工
325118,发动机检验工
325119,摩托车检验工
325120,摩托车装配工
325121,散热器制造工
325122,铸件检查工
325123,锻件检查工
325124,铆焊检查工
325125,机械检查工
325126,弹簧检查工
325127,电镀油漆检查工
325128,橡塑制品检查工
325129,切排棉工
325130,无损检测员
325132,刃磨调整工
325133,零部件性能试验工
325134,生产线调整工
325135,模样工
325136,制冷设备维修工
325137,送料工
325138,量具检查工
325139,内驳车辆司机
325141,飞机铆装钳工
325142,船舶机工
325143,汽车钣金工
325144,汽车维修电工
325145,摩托车调试修理工
325146,摩托车维修工
325147,内燃装卸机械司机
325148,叉车司机
325149,机车司机


（十七）通讯设备、计算机及其他电子设备制造
226001,通信工程技术人员
226002,通讯系统分析员
226003,通讯测试工程师
226004,电子工程技术人员
326001,半导体分立器件、集成电路装调工
326011,微型计算机安装调试维修
326021,家用音响设备制造工
326022,家用影视设备制造工
326039,无线电机械装校工

（十八）仪器仪表及文化、办公用机械制造
227001,电子材料工程技术人员
227002,电子元器件工程技术人员
227004,仪器仪表工程技术人员
227005,集成电路版图设计师
227006,集成电路测试员
227007,电子仪器与测量技术人员
227009,电子器件工程技术人员
327001,电子专用设备装调工
327002,真空测试工
327003,仪器仪表元器件装调工
327004,力学仪器仪表装配工
327005,电子仪器仪表装调工
327006,光电仪器仪表装调工
327007,分析仪器仪表装配工
327008,计时仪器仪表装配工
327009,工业自动化仪器仪表与装置装配工
327010,电工仪器仪表装配工
327011,工业自动化仪器仪表与装置修理工
327012,电工仪器仪表修理工
327013,精密仪器仪表修理工
327014,真空电子器体化学零件制造工
327015,电极丝制造工
327016,真空电子器件金属零件制造工
327017,电子真空镀膜工
327018,真空电子器件装配工
327019,真空电子器件装调工
327020,液晶显示器件制造工
327021,单晶片加工工
327022,半导体芯片制造工
327023,半导体分立器件.集成电路装调工
327024,半导体材料制备工
327025,集成电路芯片封装工艺员
327026,集成电路制造工艺员
327027,电子器件制造工
327028,电子仪器仪表修理工
327029,电子专用设备安装调试工
327030,热工仪表检修工
327031,微机调试工
327032,无线电装接工
327033,芯片装架工
327034,化合物半导体制取工
327035,电子用水制备工
327036,电阻器制造工
327037,电容器制造工
327038,仪表工
327039,仪器仪表修理工
327040,微波铁氧体元器件制造工
327041,石英晶体生长设备操作工
327042,压电石英晶片加工工
327043,石英晶体元器件制造工
327044,电声器件制造工
327045,水声换能器制造工
327046,专用继电器制造工
327047,高频电感器件制造工
327048,高频熔接机操作工
327049,接插件制造工
327050,磁头制造工
327051,电子产品制版工
327052,印制电路制作工
327053,无线电设备机械装校工
327054,电子设备装接工
327055,无线电调试工
327056,雷达装配工
327057,雷达调试工
327058,电子精密机械装调工
327059,家用电器产品生产线操作工
327060,电源调试工
327061,激光机装调工
327062,激光全息工
327063,仪器仪表元件制造工
327064,办公小机械制造装配工
327066,光学刻、磨工
327067,医用电子仪器修理工

（十九）工艺品制造
328001,首饰设计师
328002,内雕设计员
328003,宝石琢磨工
328004,玉石雕刻工
328005,玉石抛光工
328007,首饰制作工
328008,手工地毯制作工
328009,机制地毯制作工
328010,金属、塑料、木制玩具装配工
328011,布绒玩具制作工
328012,搪塑玩具制作工
328013,漆器制胎工
328014,彩绘雕填制作工
328015,漆器镶嵌工
328016,机绣工
328017,手绣制作工
328018,抽纱挑编工
328019,景泰蓝制作工
328020,金属摆件工
328021,工艺品雕刻工
328022,装饰美工
328023,雕塑翻制工
328024,壁画制作工
328025,油画外框制作工
328026,装裱工
328027,版画制作工
328028,民间工艺品制作工
328029,人造花制作工
328030,工艺画制作工

（二十）废弃资源和废旧材料回收加工
329001,三废处理工
329004,除尘设备运行工

（二十一）电力、燃气及水的生产和供应业
230001,电气工程技术人员
230002,电机与电器工程技术人员
230003,电力拖动自动控制技术人员
230004,电线电缆电工材料技术人员
230005,发电工程技术人员
230006,输变电工程技术人员
230007,弱电工程技术人员
230008,强电工程技术人员
230009,供用电工程技术人员
330001,水轮机设备安装工
330002,锅炉设备安装工
330003,汽轮机设备安装工
330004,发电机设备安装工
330005,热工仪表及控制装置安装试验工
330006,发电厂电气设备安装工
330007,水轮发电机值班员
330008,发电机氢冷值班员
330009,变电站值班员
330010,变电设备检修工
330011,变电设备安装工
330012,变配电室值班电工
330013,电力电缆安装工
330014,高压线路架设工
330015,电力工程内线安装工
330016,燃料值班员
330017,锅炉运行值班员
330018,锅炉辅机值班员
330019,汽轮机运行值班员
330020,热力网值班员
330021,电气值班员
330022,集控值班员
330023,电厂水处理值班员
330024,送电、配电线路工
330025,调相机值班员
330026,换流站值班员
330027,锅炉本体设备检修工
330028,锅炉附属设备检修工
330029,汽机本体工
330030,汽机辅机工
330031,汽轮机本体设备检修工
330032,汽轮机附属设备检修工
330033,变速箱装调工
330034,变压器浸漆工
330035,地区调压工
330036,发配电运行工
330037,燃煤油设备检修工
330038,燃煤油设备值班工
330039,弹簧工
330040,气轮机检修工
330041,气轮机运行工
330042,气轮机值班工
330043,无损探伤工
330044,天车工
330045,电动葫芦工
330046,电机检修工
330047,电机装配工
330049,电气元件设备装配工
330050,电机绕线工
330051,动力设备装配工
330052,高压电气安装工
330053,机械电气工程设备安装工
330054,机械电气工程设备维修工
330055,锅炉辅机机修工
330056,锅炉检修工
330057,批碳工
330058,铲刨工
330059,制链工
330060,贴塑PVC工
330062,发电厂电动机检修工
330063,水轮机检修工
330064,水电站水力机械试验工
330065,水电自动装置检修工
330066,高压线路带电检修工
330067,变压器检修工
330068,变电设备运行工
330069,电气试验员
330070,继电保护员
330071,电力负荷控制员
330072,用电监察员
330073,抄表核算收费员
330074,装表接电工
330075,电能计量装置检修工
330076,电机试验工
330077,牵引电力线路安装维护工
330078,通用机械设备机电维修工
330079,金切工
330080,水平定向钻机司钻工
330081,电网调度自动化运行值班员
330082,脱硫值班员
330083,电力调度员
330084,电网调度自动化维护员
330085,运行方式员
330086,电网调度自动化厂站端调试检修员
330087,电厂化学设备检修工
330088,风力发电运行检修员
330089,脱硫设备检修工
330090,电厂热力实验工
330091,农网配电营业员
330092,用电客户受理员
330093,远动通讯工
330094,其他电力设备安装人员
330095,其他输电、配电、变电设备值班人员
330096,其他电力设备检修人员
330097,其他供用电人员
330098,其他生活生产电力设备安装、操作、修理人员
330099,其他电力设备安装、运行、检修人员
330100,变配电运行工
330101,污水处理工
330102,供水调度工
330103,净水工
330104,机泵操作工
330105,滤池工
330106,污水化验监测工
330107,水质检验工
330108,水厂养护工
330109,排泥工
330110,掏矾工
330111,机电运行（维护）工
330112,污泥消化工
330113,污泥处理工
330114,污水厂仪表工
330116,污水泵房操作工
330117,泵站操作工
230010,燃气施工管理员
230011,供水营销员

（二十二）房地产和建筑业
131101,工程部经理
131102,工程部副经理
131201,工程主管
131202,不动产开发管理主管
131203,不动产开发监理
131204,不动产开发项目评估师
131103,不动产开发项现场经理
131205,不动产开发项目主管
131104,物业管理部经理
131105,建筑工程项目经理
131206,房地产工程管理人员
131207,工程监理员
231001,翻样
231002,关砌
231003,施工员
231004,建造师
231005,建筑师
231006,监理师
231007,预决算员
231008,建筑工程定额员
231009,港口与航道工程技术人员
231010,机场工程技术人员
231011,铁路建筑工程技术人员
231013,规划设计工程技术人员
231014,建筑设计工程技术人员
231015,土木建筑工程技术人员
231016,暖通工程技术人员
231017,钢结构设计技术人员
231018,给排水工程技术人员
231019,现代建筑智能化设施人员
231020,智能楼宇布线员
231021,立库管理技术人员
231022,CAD辅助土建制图员
231023,平面设计技术人员
231024,室内装饰设计员师
231025,装饰工程技术人员
231026,城镇规划设计工程技术人员
231027,风景园林工程技术人员
231028,园林绿化工程技术人员
231029,道路与桥梁工程技术人员
231030,房地产项目开发人员
231031,房地产工程配套人员
231032,装饰美工人员
231033,室内装饰工程管理员
231034,室内装饰质量检验员
231035,造价工程师
231036,房屋评估人员
231037,房屋测绘人员
231038,房屋中介人员
231039,不动产销售员
231040,物业管理员
231041,前期动迁人员
231042,外墙清洗员
231043,制图员
331001,安装起重工
331002,长度计量工
331003,打桩工
331004,钢架工
331005,挂钩工
331006,盾构司机
331007,浇墩工
331008,防水工
331009,冷墩工
331010,钢窗工
331011,热风整平工
331012,钢筋工
331013,混凝土工
331014,机管员
331016,架子工
331017,路面工
331018,抹灰工
331019,砌筑工
331020,市政混合工
331021,隧道井下测量工
331022,土石方机械操作工
331023,推土、铲运机驾驶员
331024,瓦工
331025,制材工
331026,中小型建筑机械操纵工
331027,装饰.装修工
331029,管道工
331030,建筑油漆工
331031,塔式起重机驾驶员
331032,工程凿岩工
331033,工程爆破工
331034,电梯安装维修工
331035,建筑材料试验工
331036,混凝土制品磨具工
331037,通风工
331038,建筑雕刻工
331039,筑路工
331040,管函顶进工
331041,隧道工
331042,工程电气设备安装调试工
331043,起重机驾驶员
331044,古建油漆工
331045,古建彩画工
331046,古建木工
331047,古建瓦工
331048,古建石工
331049,挖掘机驾驶员
331050,灭火员
331051,消防抢险救援员
331052,防火员
331053,消防管理员
331054,建（构）筑物消防员
231044,室内环境治理员
231045,室内装饰设计人员
231046,霓虹灯制作员
331055,航道测量工
331056,碾泥工
331057,桥梁养护工
331058,土工试验工
331059,下水道养护工
331060,建筑电工
331061,建筑物清洁保养工


（二十三）交通运输、仓储和邮政业
132101,物流管理经理
132102,进出口部经理
132103,外贸经理
132201,外贸主管
132104,结算经理
132105,索赔保险事物经理
132106,运营计划经理
132107,船舶租赁经理
132108,操作调度经理
132109,仓库经理
132110,单证部经理
132111,现场管理经理
132112,货运代理部经理
132113,海运业务经理
132114,空运业务经理
132115,器械维修经理
132116,物料供应经理
132202,物流主管
132203,物流货物防损主管
132205,结算主管
132206,运费审核主管
132207,海员事务主管
132208,保险事务主管
132209,船舶租赁主管
132210,物料供应主管
132211,箱管主管
132212,订价主管
132213,航线主管
132214,现场主管
132215,集装箱维修主管
132216,拼箱业务主管
132217,报关主管
132218,进出口业务主管
132219,物流专员
132220,物流助理
232001,运费审核人员
232002,进出口业务人员
232003,加工贸易报核员
232004,报关员
232005,单证员
232006,船务
232007,现场单证员
232008,现场协调员
232009,船舶租赁人员
232010,保险事务操作人员
232011,箱管人员
232012,结算员
232013,港口计划人员
232014,船舶计划人员
232015,集装箱运输计划人员
232016,物流计划人员
232017,物料供应人员
232018,订价人员
232019,接单人员
232020,制单人员
232021,货物配载人员
232022,货运代理业务员
232023,资料管理人员
232024,调度员
132221,船长
132222,大副
132223,二副
132224,三副
132225,轮机长
132226,大管轮
132227,二管轮
132228,三管轮
132229,水手长
232025,水手
132230,港口调度主任
132231,港口装卸机械队长
132232,货运车队队长
132233,航行气象处处长
132234,航行情报处处长
332002,航空航行情报员
332003,民用航空器维护人员
332004,民用航空器修理人员
332005,航空管理人员
332006,航空气象观察员
332007,空中交通管制员
332008,导航机务员
332009,雷达机务员
332010,航空气象预报员
332011,航空气象话务员
332012,航空运输飞行服务员
332013,民航国内售票员
332014,民航国内客运员
332015,机场地面服务员
332016,航空货物储运员
232026,飞行驾驶员
232027,飞机机械员
232028,飞行领航员
232029,飞行通信员
132235,船舶客运主任
132236,轮渡站站长
132237,出租车车队队长
132238,公交车车队队长
332017,港口装卸工
332018,港口系揽工
332019,门机司机
332020,轮胎吊司机
332021,电动装卸机械司机
332022,桥吊司机
332023,车站货运员
332024,港口理货员
332025,装卸工具收发工
332026,篷布工
332027,货运站操作领班
332028,装卸机械操作领班
332029,汽车货运站务员
332030,货运站操作员
332031,收发货班班长
332033,搬运工
332034,运输领班
332035,货车司机
332036,超重型汽车列车驾驶员
332037,船舶电机员
332038,船舶驾驶员
332039,船舶轮机员
332040,工程船舶水手
332041,船舶厨师
332042,船舶报务员
332043,客轮服务组长
332044,客轮一级服务员
332045,一级水手
332046,二级水手
332047,货运调度员
332048,汽车货运站场调度员
332049,旅客列车乘务员
332050,旅客列车值班员
332051,旅客列车列车员
332052,铁路客运值班员
332053,铁路客运员
332054,铁路检票员
332055,铁路售票员
332056,铁路行李员
332057,铁路通信组调工
332058,铁路信号组调工
332059,铁路电控组调工
332060,铁路货运计划员
332061,铁路货运核算员
332062,铁路货运安全员
332063,铁路货运检查员
332064,旅客列车餐车长
332065,铁路客运计划员
332066,铁路货运值班员
332067,铁路货运调度员
332068,铁路货运员
332069,公交管理员
332070,公交调度员
332071,出租车驾驶员
332072,公交车驾驶员
332073,公交车售票员
332074,公路交通量调查工
332075,汽车教练员
332076,汽车客运驾驶员
332077,汽车客运售票员
332078,汽车客运服务员
332079,汽车客运乘务员
332080,汽车客运调度员
332081,公路监控设备操作工
332082,无轨电车架线员
332083,车辆通行费收费员
332084,船舶客运员
332085,船舶业务员
332086,港口客运员
332087,港口行李员
332088,港口售票员
332089,轮渡服务员
332090,轮渡船员
332091,城轨变电值班员
332092,城轨通信工
332093,城轨信号工
332094,城轨桥隧工
332095,城轨蓄电池工
332096,城轨电动列车驾驶员
332097,城市轨道轨道车司机
332098,城轨行车值班员
332099,城轨线路工
332100,城轨站务员
332101,城轨接触网检修工
332102,城轨线路检修工
332103,邮政营业员
332104,国际邮政营业员
332105,特快专递邮件分拣员
332106,邮件分拣员
332107,邮件接发员
332108,邮件转运员
332109,电子信函业务员
332110,火车.轮船邮件押运员
332111,汽车邮件押运员
332112,机要分拣员
332113,国际邮件分拣员
332114,国际邮件接发员
332115,报刊分发员
332116,邮政投递员
332117,城乡投递员
332118,电报投递员
332119,机要投递员
332120,邮政业务营销员
332121,邮政储蓄业务员
332122,汇兑检查员
332123,汇兑稽核员
332124,汇货稽核员
332125,报刊发行员
332126,特快专递业务受理员
332127,报刊零售员
332128,邮政业务档案员
332129,集邮业务员
332130,邮政机务员
332131,机要营业员
332132,通信信息业务员
332133,邮政物品陪送员
332134,城轨变电检修工
332135,城轨环控系统维修工
332136,城轨电动列车检修工
332137,城轨自动售票检票检修工

（二十四）信息传输、计算机服务和软件业
233001,布线工程技术人员
233002,电脑游戏开发人员
233003,动漫设计技术人员
233004,动作捕捉技术人员
233005,动画绘制员
233006,视频处理技术人员
233007,计算机辅助机械设计员(师)
233008,多媒体制作员
233009,计算机网络技术人员
233010,计算机系统管理员
233011,计算机硬件技术人员
233012,模拟系统工程技术人员
233013,计算机软件测试技术人员
233014,计算机软件程序设计人员
233016,数据库开发技术人员
233017,数据库应用人员
233018,数字音乐制作员
233019,网络安全工程技术人员
233020,网络管理工程技术人员
233021,网络和信息管理员
233022,网络课件制作师
233023,计算机系统分析技术员
233024,网页设计制作人员
233025,网站工程技术人员
333001,电子计算机微机调试工
333002,有线通信传输设备调试工
333003,通讯交换设备调试工
333005,有线通信传输设备调试工
333006,电子计算机维修工
333007,综合营业员
333008,话务员
333009,交换机机务员
333010,光电缆线务员
333011,综合值守机务员
333012,用户设备线务员
333013,动力值守机务员
333014,市话测量员
333015,电信册报员
333016,传真值机处理员
333017,电信营业员
333018,国际电信营业员
333019,电信业务营销员
333020,程控交换机机务员
333021,报务员
333022,国际报务员
333023,长途线务员
333024,电缆线务员
333025,市话线务员
333026,天线线务员

（二十五）批发业和零售业
134101,便利店店长
134102,超市店长
134103,大卖场店长
134201,货物防损主管
134202,服装部主管
134203,服装采购主管
134204,服装采购人员
134205,家百部门主管
134206,生鲜部主管
134207,生鲜物品采购人员
134208,美容专柜促销人员
134209,超市安全防损员
134210,肉类商品采购人员
134211,商品陈列主管
134212,生鲜部门主管
134213,生鲜采购主管
134214,团购主管
134215,维修主管
134216,杂货部门主管
234001,商品信息数据维护
234002,质量安全人员
134217,收银主管
134218,商场楼面经理
134219,商场区域主管
134220,商场销售领班
134221,商场柜组长
334001,保鲜员
334002,保质员
334003,冷库保管员
334004,理货员
334005,商品保管员
334006,收银员
334007,熟食采购人员
334008,司磅员
334009,商品营业员
134222,收银领班
334010,收银审核员
334011,电子商务操作员
334012,电子商务收银员
334013,外场主持人
334014,商场礼仪
334015,商场导购
334016,酒类促销员
334017,饮料促销员
334018,家电促销员
334019,食品促销员
334020,乳制品促销员
334021,调料促销员
334022,化妆品促销员
334023,宝石钻石琢磨工
334024,宝玉石检验员
334025,古玩鉴定师
334026,贵金属首饰手工制作工
334028,中药经营师
334029,珠宝首饰评估师
334030,珠宝首饰营业员
334031,钻石检验员
334032,钻石交易员
334033,营业员
334034,医药商品购销员
334035,中药购销员
334036,贵金属首饰检验员
334037,医用商品营业员

（二十六）住宿和餐饮业
135101,房务部总监
135102,餐饮部总监
135103,商务客户部经理
135104,旅游客户部经理
135105,宴会会务部经理
135106,预定协调部经理
135107,客房部经理
135108,礼宾部经理
135109,洗涤部经理
135110,会计部经理
135111,成本控制部经理
135112,保卫部经理
135201,房务部总监助理
135202,客房部经理助理
135203,餐饮部总监助理
135113,总台经理
135204,总机主管
135114,行政楼经理
135115,商务中心经理
135205,楼面主管
135116,大堂夜班经理
135117,大堂经理
135206,PA主管
135118,康乐健身中心经理
135207,康乐健身中心主管
135119,商场经理
135208,总厨师长
135209,中式厨师长
135210,中式副厨师长
135211,西式副厨师长
135212,西式厨师长
135120,酒吧经理
135121,餐厅经理
135213,食品检验主管
135214,总出纳员
135215,应收主管
135216,夜审主管
135217,成本核算主管
135218,总帐核算主管
135122,信贷经理
135123,采购经理
135124,技术经理
135125,运营经理
135221,锅炉主管
135222,强电主管
135223,弱电主管
135224,空调主管
135225,机修主管
135226,消防主任
135227,治安主任
135228,内保主任
135126,停车场经理
135127,职工食堂经理
135229,职工食堂厨师长
135230,管事长
135231,厨房管理员
135232,车队长
135233,厨房领班
335001,总机管理员
135234,康乐健身中心领班
335002,康乐健身教练
335003,商场管理员
335004,核算员
335005,PA管理员
335006,行政楼管理员
335007,总台管理员
335008,餐厅管理员
135235,餐厅领班
135236,楼长
335009,礼宾管理员
335010,客衣管理员
335011,洗涤管理员
335012,湿洗管理员
335013,制服管理员
335014,机场代表
335015,花房管理员
335016,后勤管理员
335017,大堂管理员
335018,大堂助理
335019,收银管理员
335020,车辆调度员
335021,安全管理员
335022,环保管理员
335023,能源管理员
335024,系统管理员
335025,带班管理员
335026,食堂管理员
335027,停车场管理员
335028,职工宿舍管理员
335029,客房服务员
335030,总台经理助理
335031,餐具清洗保管员
335032,餐具清洗工
335033,餐厅服务员
335034,大堂服务员
335035,大厨
335036,二厨
335037,配菜员
335038,中式面点师
335039,中式烹调师
335040,西式烹调师
335041,西式糕点制作工
335042,熟食加工
335043,制冰工
335044,冷藏工
335045,水产品加工工
335046,面制品加工工

（二十七）金融业
136101,银行分行行长
136102,银行分行副行长
136103,银行支行行长
136104,企业融资总监
136105,企业融资经理
136106,金融机构业务总监
136107,金融机构业务经理
136108,金融业务营销总监
136109,金融业务营销经理
136110,贸易业务营销总监
136111,贸易业务营销经理
136112,现金业务营销总监
136113,现金业务营销经理
136114,金融市场/信贷分析经理
136201,金融市场/信贷分析主任
236001,金融市场/信贷分析人员
136115,金融产品管理经理
136202,金融产品管理主任
236002,金融产品管理人员
136116,信贷控制经理
136203,信贷控制主任
236003,信贷控制人员
136117,信贷分析经理
136204,信贷分析主任
236004,信贷分析人员
136118,资金管理经理
236005,资金交易员
136119,资金市场经理
136205,资金市场主任
136120,内部控制经理
136206,内部控制主任
236006,内部控制员
136121,银行营运总监
136122,银行营运经理
136207,银行营运主任
236007,银行营运部文员
136123,银行汇款部经理
136208,银行汇款部主任
236008,银行汇款部文员
136124,银行单证部经理
136209,银行单证部主任
236009,银行单证部文员
136125,银行贷款操作部经理
136210,银行贷款操作部主任
236010,银行贷款操作员
136126,保管业务经理
136211,保管业务主任
236011,保管业务员
136127,银行资金营运经理
136212,银行资金营运主任
236012,银行资金营运员
236013,银行柜台业务员
236014,个人理财顾问
136128,零售业务营运经理
136213,零售业务主任
236015,零售业务营运文员
136129,银行合规经理
136214,银行合规主任
236016,银行合规员
136130,银行信用卡总监
136131,银行信用卡经理
136215,银行信用卡主任
236017,银行信用卡文员
136132,银行发卡审核部经理
136216,银行发卡审核部主任
236018,银行发卡审核部文员
136133,银行授权部经理
136217,银行授权部主任
236019,银行授权部文员
136134,服务中心经理
136218,服务中心主任
236020,服务中心文员
136135,银行存款部经理
136136,银行信贷部经理
136137,银行支行部门经理
136219,银行信贷主管
236021,银行同城票据交换员
236022,银行清算员
236023,银行信贷员
236024,银行国外业务员
236025,银行信用卡业务员
236026,银行储蓄员
236027,银行货币发行员
236028,银行国库业务员
236029,银行外汇管理员
236030,利率管理人员
236031,资金调度员
236032,贸易结算管理员
136138,外汇交易业务经理
136220,外汇交易业务主管
236033,外汇信贷管理员
236034,外汇贷款审查员
236035,外汇交易业务员
136139,证券交易部门经理
136140,证券营业部门经理
136141,证券交易部门副经理
136221,证券交易部门经理助理
136222,证券交易部门主管
136142,证券项目经理
236036,证券发行员
236037,证券交易员
236038,证券投资顾问
236039,证券分析人员
236040,证券经纪人
236041,证券业务员
236042,证券办事员
236043,债券分析人员
236044,国债投资专员
236045,期货交易员
136143,分支机构财务管理经理
136223,分支机构财务管理人员
136144,风险控制经理
136224,风险控制专员
136145,清算托管经理
136225,清算业务管理员
136146,资金结算经理
136226,资金业务管理员
136147,投资银行业务经理
236046,投资银行业务人员
136148,债券投资经理
236047,债券投资人员
136149,法律合规/检查经理
136227,合规管理专员
136150,保险区公司经理
236048,保险核保人员
236049,保险精算人员
236050,保险销售员
236051,保险理赔员
236052,疑难案件调查人员
136228,三级机构经理助理
136151,三级机构副经理
136152,三级机构经理
136153,稽核部经理
236053,稽核员
236054,品质监控人员
136154,团体客户核保部经理
136155,团体市场营销部经理
236055,拍卖师
236056,旧货估价员
236057,典当估价师
236058,典当收银员
236059,典当保管员

（二十八）租赁和商务服务业
137101,出国展览部经理
137102,出国展览部副经理
137103,出国展览部项目经理
137201,出国展览部项目主管
137202,出国展览部项目实施人员
137104,国内展览部经理
137105,国内展览部副经理
137106,国内展览部项目经理
137203,国内展览部项目主管
137204,国内展览部项目实施人员
137107,来华展览部经理
137108,来华展览部副经理
137109,来华展览部项目经理
137205,来华展览部项目主管
137206,来华展览部项目实施人员
137110,会议部经理
137111,会议部副经理
137112,会议部项目经理
137207,会议部项目主管
137208,会议部项目实施人员
237001,会务接待服务员
137113,会展设计制作部经理
137114,会展设计制作部副经理
137115,会展设计制作部项目经理
137209,会展设计制作部项目主管
137210,会展设计制作部助理
237002,会展设计制作人员
137116,会展场馆设施维护部经理
137117,会展场馆设施维护部副经理
137211,会展场馆设施维护部主管
137212,会展场馆设施维护人员
137118,会展工程部经理
137119,会展工程部副经理
137213,会展工程部项目主管
137214,会展工程部现场管理人员
237003,会展工程搭建人员
137120,广告设计总监
137121,广告设计部副总监
137215,广告设计部总监助理
137122,广告设计部经理
137123,广告设计部副经理
137216,广告设计部主任
137217,广告设计部副主任
137218,广告设计部助理
137219,广告设计部文员
237004,广告电脑制作人员
237005,广告设计人员
137220,广告业务员
237006,广告文案
137124,广告创意总监
137125,广告创意部副总监
137255,广告创意部总监助理
137126,广告创意部经理
137127,广告创意部副经理
137221,广告创意部主任
137222,广告创意部副主任
137223,广告创意部助理
137224,广告创意部文员
137128,广告策划部总监
137129,广告策划部副总监
137225,广告策划部总监助理
137130,广告策划部经理
137131,广告策划部副经理
137226,广告策划部主任
137227,广告策划部副主任
137228,广告策划部助理
137229,广告策划部文员
137132,广告制作部总监
137133,广告制作部副总监
137230,广告制作部总监助理
137134,广告制作部经理
137135,广告制作部副经理
137231,广告制作部主任
137232,广告制作部副主任
137233,广告制作部助理
137234,广告制作部文员
137136,广告统筹部总监
137137,广告统筹部副总监
137235,广告统筹部总监助理
137138,广告统筹部经理
137139,广告统筹部副经理
137236,广告统筹部主任
137237,广告统筹部副主任
137238,广告统筹部助理
137239,广告统筹部文员
137140,公关部总监
137141,公关部副总监
137240,公关部总监助理
137142,公关部经理
137143,公关部副经理
137241,公关部主任
137242,公关部副主任
137243,公关部助理
137244,公关部文员
137144,媒介部总监
137145,媒介部副总监
137245,媒介部总监助理
137146,媒介部经理
137147,媒介部副经理
137246,媒介部主任
137247,媒介部副主任
137248,媒介部助理
137249,媒介部文员
137148,旅行社经理
137250,计调主管
237007,国内导游
237008,国际导游
137251,旅游外联员
137252,旅游计调员
237009,公共游览场所服务员
237010,出境计调员
237011,车务计划调度员
237012,出境操作人员
237013,国际票务操作
137253,机票、酒店预订主管
237014,机票、酒店预订人员
237015,团队操作人员
237016,企业管理咨询人员
137254,投资与资产管理人员
237017,律师
237018,公证服务人员
